id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured
1070361,147,89,2826,378.33,377.33,0,0
1220242,147,89,1754,240.56,327.86,1,0
1059573,147,89,1971,244.5,345.35,1,1
1021833,147,89,1770,427.83,486.03,0,0
1036457,147,89,1198,114.52,242.53,0,0
1393518,147,89,1311,184.3,219.28,0,0
1316397,147,89,1803,220.22,219.22,0,0
1141482,147,89,1438,194.0,196.0,0,0
1179973,147,89,2494,196.0,194.0,0,0
1328615,147,89,1847,196.0,196.0,0,0
1300805,147,89,1558,564.6,562.6,0,0
1339840,147,89,2581,564.6,564.6,0,0
1174462,147,89,1962,562.6,563.6,0,0
1469796,147,89,1445,728.53,728.53,0,0
1209362,147,89,2444,728.53,728.53,0,0
1220175,147,89,2760,243.53,242.53,0,0
1327688,147,89,1525,319.13,319.13,0,0
1015470,147,89,2704,320.13,321.13,0,0
1144435,147,89,2492,388.03,389.03,0,0
1477507,147,89,1543,389.03,486.03,0,1
1154235,147,89,2304,388.03,486.03,0,1
1388700,147,89,2664,344.38,343.38,0,0
1105982,147,89,2569,333.74,333.74,0,0
1489328,147,89,2490,292.03,292.03,0,0
1374002,147,124,1885,154.23,149.38,0,1
1496261,147,124,1993,155.2,151.38,0,1
1082037,147,124,2539,153.29,154.29,0,0
1084054,147,124,2139,290.03,291.03,0,0
1352895,147,124,2631,97.03,163.93,0,0
1292821,147,124,1248,99.0,165.93,0,0
1129168,147,124,1778,193.09,192.09,0,0
1264719,147,124,1062,194.06,193.06,0,0
1063433,147,124,2707,242.53,242.53,0,0
1121476,147,124,1207,390.0,390.0,0,0
1042807,147,124,1230,369.6,368.6,0,0
1299296,147,124,2322,392.85,394.85,0,0
1306922,147,124,2290,303.64,302.64,0,0
1251960,147,124,1727,465.63,464.63,0,0
1309172,147,124,1109,309.43,310.43,0,0
1263027,147,124,1571,640.23,641.23,0,0
1103179,147,124,2104,639.23,640.23,0,0
1038455,147,124,2577,321.13,320.13,0,0
1400057,147,124,2640,319.13,321.13,0,0
1165697,147,124,1878,321.13,319.13,0,0
1211628,147,124,1216,418.13,416.13,0,0
1166812,147,124,2126,486.03,484.03,0,0
1031818,147,124,2826,378.33,379.33,0,0
1428085,147,124,1754,244.5,329.86,1,0
1393667,147,124,1971,243.5,345.35,1,1
1150997,147,124,1902,446.23,447.23,0,0
1475740,147,124,1198,147.5,193.03,0,0
1217172,147,124,1311,113.52,171.75,0,0
1283271,147,124,1438,195.0,195.0,0,0
1416267,147,124,2494,195.0,196.0,0,0
1112607,147,124,1847,196.0,196.0,0,0
1055978,147,124,1558,564.6,563.6,0,0
1428646,147,124,2581,562.6,564.6,0,0
1481278,147,124,1962,564.6,563.6,0,0
1219117,147,124,2867,727.53,726.53,0,0
1371113,147,124,2760,243.53,243.53,0,0
1362746,147,124,1525,319.13,321.13,0,0
1218991,147,124,2704,321.13,319.13,0,0
1311688,147,124,2492,388.03,387.03,0,0
1225458,147,124,1543,388.03,484.03,0,1
1236383,147,124,2304,389.03,486.03,0,1
1289252,147,124,2664,345.38,345.38,0,0
1459901,147,124,2569,345.38,343.38,0,0
1044369,147,124,2490,290.03,290.03,0,0
1351984,147,152,1885,119.34,118.34,0,0
1495883,147,152,1993,118.34,120.34,0,0
1015693,147,152,2539,120.34,120.34,0,0
1166240,147,152,2631,108.64,146.5,0,0
1210629,147,152,1248,94.15,155.26,0,0
1294220,147,152,1778,174.66,173.66,0,0
1131461,147,152,1062,178.54,177.54,0,0
1309361,147,152,2707,202.79,200.79,0,0
1320833,147,152,1207,345.32,346.32,0,0
1473225,147,152,1230,353.11,353.11,0,0
1394143,147,152,2322,369.63,368.63,0,0
1071457,147,152,2290,259.96,261.96,0,0
1379826,147,152,1727,421.95,423.95,0,0
1318359,147,152,1109,309.43,310.43,0,0
1100027,147,152,1571,583.03,581.03,0,0
1034668,147,152,2956,581.03,581.03,0,0
1373404,147,152,2104,591.73,590.73,0,0
1061702,147,152,2577,321.13,319.13,0,0
1293336,147,152,2640,321.13,320.13,0,0
1095728,147,152,1878,320.13,320.13,0,0
1262915,147,152,2306,243.53,335.62,0,0
1295197,147,152,1216,418.13,417.13,0,0
1435279,147,152,2126,437.53,435.53,0,0
1464491,147,152,2826,326.92,325.92,0,0
1222222,147,152,1754,279.36,292.03,1,1
1390452,147,152,1971,281.36,291.06,1,0
1463302,147,152,1770,425.83,484.03,0,0
1489802,147,152,1558,511.19,512.19,0,0
1292473,147,152,2581,511.19,512.19,0,0
1029622,147,152,1962,511.19,511.19,0,0
1117073,147,152,1445,727.53,727.53,0,0
1284109,147,152,2444,726.53,726.53,0,0
1141262,147,152,2867,727.53,728.53,0,0
1171808,147,152,2760,260.93,261.93,0,0
1384634,147,152,1525,319.13,319.13,0,0
1159030,147,152,2704,319.13,321.13,0,0
1325434,147,152,2492,447.23,447.23,0,0
1295977,147,152,1543,388.03,484.09,0,1
1057561,147,152,2304,389.03,484.09,0,1
1247779,147,152,2664,284.24,284.24,0,0
1047110,147,152,2569,283.24,284.24,0,0
1362773,147,152,2490,279.36,281.36,0,0
1332437,147,97,1885,138.71,139.71,0,0
1100676,147,97,1993,141.65,140.65,0,0
1363993,147,97,2539,139.68,139.68,0,0
1237367,147,97,2139,281.33,281.33,0,0
1462537,147,97,2631,95.06,141.62,0,0
1313449,147,97,1248,96.06,153.26,0,0
1053666,147,97,1778,175.57,177.57,0,0
1302251,147,97,1062,178.48,178.48,0,0
1004481,147,97,2707,197.91,198.91,0,0
1334411,147,97,1207,355.05,355.05,0,0
1191055,147,97,1230,347.26,349.26,0,0
1220798,147,97,2322,368.63,369.63,0,0
1394510,147,97,2290,299.79,297.79,0,0
1336265,147,97,1727,446.23,446.23,0,0
1451719,147,97,1109,310.43,311.43,0,0
1068035,147,97,1571,581.03,581.03,0,0
1224034,147,97,2104,581.03,582.03,0,0
1115000,147,97,2577,321.13,319.13,0,0
1444878,147,97,2640,321.13,321.13,0,0
1149258,147,97,1878,321.13,321.13,0,0
1342462,147,97,2306,243.53,307.55,0,0
1433039,147,97,1216,414.25,412.25,0,0
1374485,147,97,2126,437.53,490.85,0,0
1359908,147,97,2826,327.92,327.92,0,0
1372928,147,97,1754,280.33,328.83,1,0
1462456,147,97,1971,279.36,322.04,1,1
1443654,147,97,1902,445.23,445.23,0,0
1315946,147,97,1247,447.23,446.23,0,0
1179239,147,97,1558,563.6,563.6,0,0
1188742,147,97,2581,562.6,563.6,0,0
1150146,147,97,1962,562.6,564.6,0,0
1277261,147,97,1445,727.53,726.53,0,0
1167783,147,97,2444,726.53,726.53,0,0
1279968,147,97,2867,726.53,728.53,0,0
1320507,147,97,2760,261.93,260.93,0,0
1350935,147,97,1525,321.13,319.13,0,0
1197052,147,97,2704,319.13,319.13,0,0
1029579,147,97,2492,456.93,456.93,0,0
1304742,147,97,1543,387.03,484.09,0,0
1452669,147,97,2664,322.07,321.07,0,0
1085737,147,97,2569,322.07,321.07,0,0
1463122,147,97,2490,291.03,291.03,0,0
1284072,147,74,1885,120.28,120.28,0,0
1394210,147,74,1993,120.31,121.31,0,0
1025091,147,74,2539,121.25,123.25,0,0
1074887,147,74,2139,292.03,292.03,0,0
1254262,147,74,2631,95.06,155.26,0,0
1040334,147,74,1248,95.09,154.26,0,0
1424569,147,74,1778,178.48,179.48,0,0
1197276,147,74,1062,178.48,180.48,0,0
1452472,147,74,2707,211.49,212.49,0,0
1321401,147,74,1207,356.02,355.02,0,0
1376468,147,74,1230,358.9,358.9,0,0
1420185,147,74,2322,369.63,368.63,0,0
1282937,147,74,2290,260.96,259.96,0,0
1170153,147,74,1727,421.95,423.95,0,0
1449399,147,74,1109,310.43,310.43,0,0
1274790,147,74,2956,583.03,583.03,0,0
1310614,147,74,2104,583.03,582.03,0,0
1456931,147,74,2640,321.13,320.13,0,0
1203967,147,74,1878,321.13,321.13,0,0
1079069,147,74,2306,242.53,336.62,0,0
1007858,147,74,1216,369.63,418.13,0,0
1294120,147,74,2126,435.53,509.31,0,0
1300983,147,74,2826,325.92,327.92,0,0
1321774,147,74,1754,281.33,289.09,1,0
1237520,147,74,1971,279.36,292.03,1,1
1347075,147,74,1558,511.19,513.19,0,0
1239241,147,74,2581,512.19,511.19,0,0
1205726,147,74,1962,513.19,513.19,0,0
1047124,147,74,1445,727.53,728.53,0,0
1406091,147,74,2444,728.53,727.53,0,0
1254479,147,74,2760,262.93,262.93,0,1
1121561,147,74,1525,321.13,321.13,0,0
1076788,147,74,2704,319.13,321.13,0,0
1183423,147,74,2492,447.23,447.23,0,0
1486846,147,74,1543,387.03,483.09,0,0
1303445,147,74,2304,387.03,484.09,0,0
1329414,147,74,2664,283.24,283.24,0,0
1023890,147,74,2569,285.24,285.24,0,0
1406133,147,74,2490,280.36,279.36,0,0
1397490,147,108,1885,157.17,144.56,0,1
1037647,147,108,1993,156.17,143.56,0,1
1058080,147,108,2539,157.14,150.38,0,1
1107995,147,108,2139,291.03,290.03,0,0
1010319,147,108,2631,98.03,161.99,0,0
1155430,147,108,1248,97.0,165.93,0,0
1224703,147,108,1778,192.06,192.06,0,0
1430097,147,108,1062,191.15,191.15,0,0
1303810,147,108,2707,239.59,240.59,0,0
1053426,147,108,1207,381.27,380.27,0,0
1465123,147,108,1230,389.0,389.0,0,0
1149154,147,108,2322,382.18,383.18,0,0
1064789,147,108,2290,303.64,303.64,0,0
1454243,147,108,1727,465.63,465.63,0,0
1090905,147,108,1109,310.43,309.43,0,0
1338101,147,108,1571,639.23,641.23,0,0
1039156,147,108,2956,639.23,639.23,0,0
1260187,147,108,2577,321.13,320.13,0,0
1052288,147,108,2640,318.19,318.19,0,0
1107329,147,108,1878,320.13,321.13,0,0
1399544,147,108,2306,244.5,337.62,0,0
1131518,147,108,1216,416.13,418.13,0,0
1006869,147,108,2126,486.03,485.03,0,0
1206660,147,108,2826,378.33,379.33,0,0
1365329,147,108,1754,243.5,327.86,1,0
1038515,147,108,1971,244.5,345.35,1,1
1244162,147,108,1902,445.23,446.23,0,0
1061266,147,108,1247,446.23,445.23,0,0
1308370,147,108,1770,426.83,485.03,0,0
1384720,147,108,1198,178.48,211.46,0,0
1423011,147,108,1311,153.29,189.18,0,0
1265394,147,108,1803,195.03,194.03,0,0
1025300,147,108,1438,195.0,196.0,0,0
1143644,147,108,2494,196.0,196.0,0,0
1186542,147,108,1847,196.0,195.0,0,0
1481273,147,108,1558,564.6,563.6,0,0
1312485,147,108,2581,564.6,564.6,0,0
1489678,147,108,1962,563.6,562.6,0,0
1199112,147,108,1445,728.53,728.53,0,0
1198571,147,108,2444,728.53,728.53,0,0
1154629,147,108,2867,726.53,726.53,0,0
1274070,147,108,2760,242.53,243.53,0,0
1419037,147,108,1525,320.13,319.13,0,1
1056666,147,108,2704,321.13,320.13,0,1
1184809,147,108,1543,388.03,486.03,0,1
1204098,147,108,2304,389.03,485.03,0,1
1280965,147,108,2664,343.38,343.38,0,0
1447792,147,108,2569,344.38,344.38,0,0
1474459,147,108,2490,292.03,290.03,0,0
1282200,147,99,1885,157.14,157.14,0,0
1475657,147,99,1993,159.14,150.41,0,1
1156440,147,99,2539,158.11,151.38,0,1
1223837,147,99,2139,284.21,285.21,0,0
1202885,147,99,2631,95.06,161.02,0,0
1468767,147,99,1248,97.0,163.93,0,0
1420037,147,99,1778,195.03,194.03,0,0
1319476,147,99,1062,192.12,192.12,0,0
1042405,147,99,2707,242.56,240.56,0,0
1053349,147,99,1207,383.21,383.21,0,0
1399190,147,99,1230,388.06,387.06,0,0
1110657,147,99,2322,390.0,389.0,0,0
1387833,147,99,2290,302.64,304.64,0,0
1160606,147,99,1727,466.63,464.63,0,0
1046027,147,99,1109,309.43,311.43,0,0
1103153,147,99,1571,639.23,641.23,0,0
1146248,147,99,2956,640.23,639.23,0,0
1107738,147,99,2577,321.13,320.13,0,0
1091060,147,99,2640,319.13,321.13,0,0
1262868,147,99,1878,319.13,320.13,0,0
1193003,147,99,2306,225.1,335.62,0,0
1197419,147,99,1216,434.56,436.56,0,0
1438599,147,99,2826,378.33,377.33,0,0
1440086,147,99,1754,243.47,329.86,1,0
1117913,147,99,1971,244.5,349.2,1,1
1184845,147,99,1902,447.23,446.23,0,0
1049919,147,99,1247,446.23,446.23,0,0
1086214,147,99,1770,425.83,484.03,0,0
1135028,147,99,1311,212.46,243.53,0,0
1397224,147,99,1803,203.73,202.73,0,0
1339966,147,99,1438,196.0,194.0,0,0
1054492,147,99,2494,195.0,194.0,0,0
1133931,147,99,1847,194.0,195.0,0,0
1421630,147,99,1558,564.6,563.6,0,0
1383028,147,99,2581,562.6,563.6,0,0
1440261,147,99,1962,564.6,564.6,0,0
1376712,147,99,1445,727.53,726.53,0,0
1034224,147,99,2444,726.53,726.53,0,0
1112506,147,99,2760,241.53,242.53,0,0
1448418,147,99,1525,319.13,319.13,0,0
1059635,147,99,2704,319.13,320.13,0,1
1442140,147,99,2492,387.03,387.03,0,0
1274893,147,99,1543,389.03,486.03,0,1
1262942,147,99,2304,389.03,485.03,0,1
1136179,147,99,2664,327.89,326.89,0,0
1235413,147,99,2569,326.89,328.89,0,0
1208129,147,99,2490,291.03,290.03,0,0
1278537,147,66,1885,120.34,118.34,0,0
1140630,147,66,1993,117.37,117.37,0,0
1460544,147,66,2539,121.31,120.31,0,0
1006600,147,66,2139,282.33,280.33,0,0
1277872,147,66,2631,93.15,150.41,0,0
1287757,147,66,1248,96.03,154.26,0,0
1390650,147,66,1778,178.54,177.54,0,0
1095975,147,66,1062,172.66,173.66,0,0
1265478,147,66,2707,199.85,199.85,0,0
1060287,147,66,1207,356.96,357.96,0,0
1151563,147,66,1230,356.96,357.96,0,0
1376692,147,66,2322,367.69,366.69,0,0
1058455,147,66,2290,259.96,261.96,0,0
1254165,147,66,1727,422.95,422.95,0,0
1445429,147,66,1109,311.43,310.43,0,0
1473216,147,66,1571,581.03,581.03,0,0
1305395,147,66,2956,583.03,582.03,0,0
1315539,147,66,2104,583.03,582.03,0,0
1260242,147,66,2577,319.13,320.13,0,0
1130316,147,66,2640,320.13,321.13,0,0
1360630,147,66,1878,321.13,320.13,0,0
1274220,147,66,2306,241.53,335.62,0,0
1056176,147,66,1216,417.13,417.13,0,0
1457940,147,66,2126,436.53,507.31,0,1
1266782,147,66,2826,327.92,325.92,0,0
1079927,147,66,1754,279.36,292.03,1,0
1102476,147,66,1971,281.36,289.06,1,1
1484172,147,66,1247,445.23,446.23,0,0
1126975,147,66,1770,425.83,486.03,0,0
1275435,147,66,1558,513.19,511.19,0,0
1087733,147,66,2581,511.19,512.19,0,0
1355898,147,66,1962,511.19,512.19,0,0
1310322,147,66,1445,726.53,727.53,0,0
1069567,147,66,2444,728.53,728.53,0,0
1012130,147,66,2867,727.53,728.53,0,0
1302873,147,66,2760,261.93,261.93,0,0
1380215,147,66,1525,321.13,321.13,0,0
1434488,147,66,2704,321.13,319.13,0,0
1130479,147,66,2492,447.23,445.23,0,0
1074570,147,66,1543,388.03,469.54,0,1
1151684,147,66,2304,387.03,464.69,0,1
1199038,147,66,2664,283.24,284.24,0,0
1251345,147,66,2569,285.24,283.24,0,0
1223304,147,66,2490,279.36,281.36,0,0
1206767,147,94,1885,120.34,118.34,0,0
1357362,147,94,1993,118.34,119.34,0,0
1448800,147,94,2539,122.25,123.25,0,0
1487007,147,94,2139,260.93,260.93,0,0
1330119,147,94,2631,97.06,155.26,0,0
1477226,147,94,1248,92.15,150.35,0,0
1247256,147,94,1778,172.66,174.66,0,0
1216224,147,94,1062,172.66,173.66,0,0
1182872,147,94,2707,206.64,207.64,0,0
1062248,147,94,1207,368.63,369.63,0,0
1397155,147,94,1230,362.78,364.78,0,0
1041719,147,94,2322,355.02,357.02,0,0
1135029,147,94,2290,259.96,260.96,0,0
1356809,147,94,1727,423.95,422.95,0,0
1372850,147,94,1109,311.43,310.43,0,0
1404048,147,94,1878,320.13,320.13,0,0
1388692,147,94,2306,242.53,315.31,0,0
1383758,147,94,1216,417.13,417.13,0,0
1212449,147,94,2126,411.28,471.42,0,1
1162985,147,94,2826,327.92,326.92,0,0
1209888,147,94,1754,281.33,286.18,1,1
1499174,147,94,1971,280.33,291.06,1,1
1084107,147,94,1247,446.23,447.23,0,0
1150878,147,94,1770,425.83,484.03,0,0
1208872,147,94,1558,513.19,513.19,0,0
1417793,147,94,2581,512.19,513.19,0,0
1083362,147,94,1962,512.19,511.19,0,0
1253958,147,94,2867,728.53,727.53,0,0
1071747,147,94,2760,261.93,260.93,0,0
1030032,147,94,1525,320.13,320.13,0,0
1118685,147,94,2704,319.13,319.13,0,0
1052944,147,94,2492,446.23,447.23,0,0
1384559,147,94,1543,387.03,434.56,0,1
1248568,147,94,2304,387.03,482.09,0,1
1494935,147,94,2664,284.24,285.24,0,0
1098084,147,94,2569,284.24,284.24,0,0
1127415,147,94,2490,267.78,266.78,0,0
1176365,147,91,1885,159.11,159.11,0,0
1065907,147,91,1993,159.11,159.11,0,0
1305254,147,91,2539,160.11,160.11,0,0
1345747,147,91,2631,98.0,163.93,0,0
1209410,147,91,1248,98.0,165.93,0,0
1093858,147,91,1778,194.03,195.03,0,0
1052783,147,91,1062,189.21,187.21,0,0
1271480,147,91,2707,243.53,241.53,0,0
1003753,147,91,1207,388.0,389.0,0,0
1496674,147,91,2322,389.0,388.0,0,0
1061568,147,91,2290,303.64,302.64,0,0
1101584,147,91,1727,465.63,465.63,0,0
1383497,147,91,1109,309.43,309.43,0,0
1176978,147,91,2640,319.13,320.13,0,0
1435029,147,91,1216,416.13,417.13,0,0
1343650,147,91,2826,378.33,379.33,0,0
1434359,147,91,1754,248.38,329.86,1,0
1007900,147,91,1971,251.23,344.35,1,0
1017579,147,91,1311,171.75,340.53,0,0
1063688,147,91,1558,562.6,562.6,0,0
1126370,147,91,2581,564.6,562.6,0,0
1246771,147,91,1962,564.6,562.6,0,0
1008773,147,91,2760,242.53,241.53,0,0
1318618,147,91,1525,319.13,320.13,0,0
1228888,147,91,2664,345.38,343.38,0,0
1244298,147,91,2569,345.38,345.38,0,0
1342952,147,91,2490,291.03,292.03,0,0
1131807,147,20,1885,159.11,158.11,0,0
1408017,147,20,1993,158.11,160.11,0,0
1051889,147,20,2539,154.23,154.23,0,0
1392162,147,20,2139,224.13,291.03,0,0
1075826,147,20,2631,97.0,163.93,0,0
1142469,147,20,1248,99.0,163.93,0,0
1103064,147,20,1778,192.06,192.06,0,0
1059918,147,20,1062,190.12,190.12,0,0
1072901,147,20,2707,240.56,242.56,0,0
1353610,147,20,1207,388.0,389.0,0,0
1195954,147,20,1230,389.0,388.0,0,0
1391305,147,20,2322,388.0,390.0,0,0
1326150,147,20,2290,304.64,302.64,0,0
1275063,147,20,1727,464.63,464.63,0,0
1222180,147,20,1109,309.43,310.43,0,0
1192156,147,20,1571,641.23,640.23,0,0
1113235,147,20,2956,640.23,641.23,0,0
1309343,147,20,2104,640.23,639.23,0,0
1297632,147,20,2577,319.13,319.13,0,0
1155726,147,20,2640,321.13,319.13,0,0
1297290,147,20,1878,321.13,319.13,0,0
1419156,147,20,2306,242.5,306.55,0,0
1116236,147,20,1216,418.13,418.13,0,0
1062782,147,20,2126,484.03,486.03,0,0
1333678,147,20,2826,379.33,379.33,0,0
1481991,147,20,1754,243.5,327.86,1,0
1275436,147,20,1971,246.41,344.35,1,0
1044455,147,20,1902,447.23,447.23,0,0
1006565,147,20,1198,224.13,222.13,0,0
1289303,147,20,1311,194.03,195.03,0,0
1350978,147,20,1803,181.45,227.01,0,0
1065002,147,20,1438,196.0,196.0,0,0
1330381,147,20,2494,194.0,195.0,0,0
1066756,147,20,1847,194.0,195.0,0,0
1425889,147,20,1558,563.6,563.6,0,0
1027637,147,20,2581,563.6,564.6,0,0
1024593,147,20,1962,564.6,563.6,0,0
1309569,147,20,1445,726.53,727.53,0,0
1130481,147,20,2444,727.53,726.53,0,0
1461497,147,20,2867,726.53,727.53,0,0
1273574,147,20,2760,227.01,228.01,0,0
1499564,147,20,1525,321.13,321.13,0,0
1409226,147,20,2704,319.13,320.13,0,0
1276415,147,20,2492,387.03,389.03,0,0
1072191,147,20,1543,389.03,484.03,0,1
1185549,147,20,2304,389.03,485.03,0,1
1394977,147,20,2664,345.38,343.38,0,0
1031757,147,20,2569,343.38,343.38,0,0
1357869,147,20,2490,292.03,292.03,0,0
1457412,147,34,1885,119.31,119.31,0,0
1333143,147,34,1993,118.34,120.34,0,0
1297235,147,34,2539,117.4,116.4,0,0
1018080,147,34,2139,274.51,276.51,0,0
1439262,147,34,2631,98.0,150.41,0,0
1262889,147,34,1248,115.43,142.59,0,0
1001905,147,34,1778,183.39,182.39,0,0
1136010,147,34,1062,178.54,176.54,0,0
1271463,147,34,2707,209.58,207.58,0,0
1469634,147,34,1207,369.63,367.63,0,0
1258810,147,34,1230,350.2,350.2,0,0
1345259,147,34,2322,368.63,367.63,0,0
1004246,147,34,2290,259.96,261.96,0,0
1114751,147,34,1727,423.95,422.95,0,0
1109347,147,34,1109,311.43,309.43,0,0
1008772,147,34,1571,583.94,585.94,0,0
1016691,147,34,2956,581.03,581.03,0,0
1365501,147,34,2104,581.03,581.03,0,0
1291288,147,34,2640,320.13,320.13,0,0
1112058,147,34,1878,319.13,321.13,0,0
1469210,147,34,2306,242.53,337.62,0,0
1181698,147,34,1216,418.13,418.13,0,0
1231344,147,34,2126,437.53,509.31,0,0
1387977,147,34,2826,327.92,325.92,0,0
1034867,147,34,1754,281.36,292.03,1,1
1276338,147,34,1971,281.36,291.06,1,1
1322128,147,34,1902,447.23,446.23,0,0
1289484,147,34,1770,425.83,486.03,0,0
1007731,147,34,1558,511.19,512.19,0,0
1088564,147,34,2581,511.19,511.19,0,0
1427862,147,34,1962,512.19,513.19,0,0
1170554,147,34,1445,727.53,727.53,0,0
1172262,147,34,2867,728.53,726.53,0,0
1341146,147,34,2760,260.93,262.93,0,0
1357235,147,34,1525,319.13,321.13,0,0
1088765,147,34,2704,321.13,321.13,0,0
1188175,147,34,2492,447.23,446.23,0,0
1203176,147,34,1543,387.03,483.09,0,1
1049616,147,34,2304,388.03,483.09,0,1
1309039,147,34,2664,284.24,283.24,0,0
1145033,147,34,2569,285.24,285.24,0,0
1286575,147,34,2490,281.36,279.36,0,0
1101049,147,137,1885,157.14,159.14,0,1
1137275,147,137,1993,155.2,158.14,0,1
1253464,147,137,2539,158.11,158.14,0,1
1012371,147,137,2139,280.33,281.33,0,0
1205708,147,137,2631,99.94,163.96,0,0
1140483,147,137,1248,96.03,165.93,0,0
1198884,147,137,1778,190.18,190.18,0,0
1493378,147,137,1062,191.09,191.09,0,0
1199993,147,137,2707,238.62,239.62,0,0
1043523,147,137,1207,389.0,390.0,0,0
1258021,147,137,1230,389.0,389.0,0,0
1311206,147,137,2322,378.33,377.33,0,0
1167724,147,137,2290,303.64,302.64,0,0
1169375,147,137,1727,466.63,466.63,0,0
1108160,147,137,1109,311.43,311.43,0,0
1430956,147,137,1571,639.23,640.23,0,0
1256536,147,137,2956,639.23,641.23,0,0
1387281,147,137,2104,639.23,641.23,0,0
1466943,147,137,2577,321.13,320.13,0,0
1414650,147,137,2640,321.13,321.13,0,0
1224371,147,137,1878,320.13,319.13,0,0
1112793,147,137,2306,243.5,335.62,0,0
1289127,147,137,1216,418.13,416.13,0,0
1126069,147,137,2126,485.03,484.03,0,0
1087935,147,137,2826,377.33,377.33,0,0
1443408,147,137,1754,244.5,328.86,1,0
1429992,147,137,1971,242.53,346.35,1,1
1085191,147,137,1902,445.23,445.23,0,0
1417469,147,137,1247,447.23,445.23,0,0
1137795,147,137,1770,426.83,484.03,0,0
1398189,147,137,1198,192.06,192.06,0,0
1283686,147,137,1311,161.08,192.12,0,0
1371464,147,137,1803,191.09,191.09,0,0
1230167,147,137,1438,195.0,196.0,0,0
1364248,147,137,2494,194.0,194.0,0,0
1266392,147,137,1847,194.0,194.0,0,0
1038730,147,137,1558,564.6,562.6,0,0
1212416,147,137,2581,564.6,564.6,0,0
1103878,147,137,1962,562.6,563.6,0,0
1157948,147,137,1445,727.53,728.53,0,0
1314522,147,137,2867,726.53,726.53,0,0
1164578,147,137,2760,243.53,241.53,0,0
1025278,147,137,1525,318.16,318.16,0,0
1078493,147,137,2704,320.16,318.16,0,0
1029300,147,137,2492,387.03,389.03,0,0
1410995,147,137,1543,388.03,486.03,0,0
1404963,147,137,2304,387.03,484.03,0,0
1334883,147,137,2664,343.38,345.38,0,0
1230293,147,137,2569,344.38,345.38,0,0
1115318,147,137,2490,290.03,291.03,0,0
1042427,147,92,1885,118.37,119.37,0,0
1454164,147,92,1993,116.4,117.4,0,0
1470573,147,92,2539,123.25,122.25,0,0
1058785,147,92,2139,270.69,270.69,0,0
1376825,147,92,2631,96.03,149.41,0,0
1191397,147,92,1248,93.12,148.41,0,0
1247051,147,92,1778,178.51,178.51,0,0
1074540,147,92,1062,174.66,173.66,0,0
1497803,147,92,2707,205.67,205.67,0,0
1287425,147,92,1207,356.02,355.02,0,0
1328270,147,92,2322,367.63,368.63,0,0
1407720,147,92,2290,260.96,259.96,0,0
1240373,147,92,1727,415.19,415.19,0,0
1494455,147,92,1109,310.43,310.43,0,0
1442368,147,92,1878,320.13,319.13,0,0
1194849,147,92,2306,261.96,336.62,0,1
1306896,147,92,1216,417.13,417.13,0,0
1435035,147,92,2126,437.53,509.31,0,1
1253592,147,92,2826,327.92,326.92,0,0
1467682,147,92,1754,281.36,291.03,1,0
1461002,147,92,1971,280.36,289.06,1,1
1001071,147,92,1770,426.83,486.03,0,0
1191882,147,92,1558,512.19,513.19,0,0
1140533,147,92,2581,511.19,513.19,0,0
1049153,147,92,1962,512.19,511.19,0,0
1389125,147,92,2704,321.13,321.13,0,0
1498335,147,92,2492,447.23,447.23,0,0
1336000,147,92,1543,399.67,482.09,0,1
1345691,147,92,2304,387.03,471.48,0,1
1337050,147,92,2664,285.24,284.24,0,0
1263782,147,92,2569,283.24,283.24,0,0
1192897,147,92,2490,281.36,281.36,0,0
1299041,147,126,1885,156.2,155.2,0,0
1417850,147,126,1993,157.2,157.2,0,0
1024790,147,126,2539,159.14,159.14,0,0
1008262,147,126,2139,276.48,275.48,0,0
1089695,147,126,2631,99.0,165.93,0,1
1234248,147,126,1248,99.0,164.93,0,0
1363682,147,126,1778,191.09,193.09,0,0
1321672,147,126,1062,190.12,191.12,0,0
1035076,147,126,2707,238.62,240.62,0,0
1060282,147,126,1207,385.09,385.09,0,0
1361643,147,126,1230,379.3,379.3,0,0
1125678,147,126,2322,377.39,377.39,0,0
1407888,147,126,2290,303.64,303.64,0,0
1032563,147,126,1727,465.63,464.63,0,0
1189256,147,126,1109,310.43,310.43,0,0
1058487,147,126,1571,639.23,640.23,0,0
1413625,147,126,2956,639.23,641.23,0,0
1121861,147,126,2577,321.13,321.13,0,0
1105792,147,126,2640,319.13,321.13,0,0
1239970,147,126,1878,320.13,319.13,0,0
1078132,147,126,2306,244.5,336.62,0,0
1028314,147,126,1216,434.56,436.56,0,0
1461331,147,126,2126,485.03,485.03,0,1
1203766,147,126,2826,378.33,379.33,0,0
1314812,147,126,1754,244.47,325.98,1,0
1252214,147,126,1971,245.44,346.35,1,1
1199487,147,126,1247,446.23,446.23,0,0
1213487,147,126,1770,427.83,485.03,0,0
1149554,147,126,1198,185.33,183.33,0,0
1201667,147,126,1311,141.62,189.21,0,0
1459985,147,126,1803,216.31,217.31,0,0
1477962,147,126,1438,196.0,195.0,0,0
1201705,147,126,1847,195.0,194.0,0,0
1249240,147,126,1558,563.6,563.6,0,0
1122608,147,126,2581,563.6,564.6,0,0
1440426,147,126,1962,562.6,564.6,0,0
1357820,147,126,1445,727.53,728.53,0,0
1038196,147,126,2444,726.53,727.53,0,0
